wdid,facility_name,place_county,facility_region,month,enforcement_count,total_assessment_sum,liability_sum,project_sum
6B368020001,Trona Plant,San Bernardino,6B,2004-07-01,1,0.0,0.0,0.0
5A310100001,Auburn WWTP,Placer,5S,2011-03-01,2,24000.0,24000.0,0.0
5B090102001,Deer Creek WWTP,El Dorado,5S,2014-12-01,1,0.0,0.0,0.0
5A310100001,Auburn WWTP,Placer,5S,2008-11-01,1,60000.0,60000.0,0.0
5B090102001,Deer Creek WWTP,El Dorado,5S,2017-06-01,1,0.0,0.0,0.0
7B330809001,Ironwood State Prison,Riverside,7,2017-02-01,1,0.0,0.0,0.0
8 302563N01,Quality Control Litho Products,Orange,8,1991-04-01,1,0.0,0.0,0.0
4B197500064,Tesoro-La Mirada Site,Los Angeles,4,2010-11-01,1,33000.0,33000.0,0.0
8 335630001,"Dyt Dairy #1",Riverside,8,1999-11-01,1,0.0,0.0,0.0
4B197600123,Plant No. 427,Los Angeles,4,2013-11-01,1,6000.0,6000.0,0.0
1A161586CTRI,"Levingston Holdings, Inc.",Trinity,1,2018-05-01,1,0.0,0.0,0.0
5B390800001,Mokelumne River Fish Hatchery,San Joaquin,5S,1999-12-01,1,0.0,0.0,0.0
3 355010001,Gibson Farms Dry Yard,San Benito,3,2001-05-01,1,0.0,0.0,0.0
2 417077001,Pescadero Solid Waste Disposal Site,San Mateo,2,1999-07-01,2,0.0,0.0,0.0
5A170101002,"Fowler, Michael WW Reclamation",Lake,5S,2005-11-01,1,0.0,0.0,0.0
5C16NC00049,Vitor Borba Heifers,Kings,5F,2003-07-01,1,0.0,0.0,0.0
5C54NP00007,Tulare MS4 Phase II,Tulare,5F,2012-06-01,1,0.0,0.0,0.0
6A099608001,Lake Tahoe Golf Course Strm RH,El Dorado,6A,1999-10-01,1,2000.0,2000.0,0.0
5B24NC00073,Vio-Mar Dairy,Merced,5S,2011-08-01,1,0.0,0.0,0.0
5C54NC00013,Homeland Dairy,Tulare,5F,2010-07-01,1,0.0,0.0,0.0
3 400000N05,Los Osos Library - ISDS,San Luis Obispo,3,1989-07-01,1,0.0,0.0,0.0
9 000497N03,Castillo DEL Mar - 401 Cert,Orange,9,2003-04-01,1,0.0,0.0,0.0
7A361030011,Applebee's Restaurant,San Bernardino,7,2007-06-01,2,0.0,0.0,0.0
5C54NC00014,Tristar Dairy,Tulare,5F,2001-02-01,4,0.0,0.0,0.0
5SSO10757,"Reedley, City Of CS",Fresno,5F,2011-12-01,1,0.0,0.0,0.0
5SSO11428,Pinedale Public Utility District CS,Fresno,5F,2011-12-01,1,0.0,0.0,0.0
2 438610001,"290 Keyes St., Pete's Stop",Santa Clara,2,2008-08-01,2,73000.0,73000.0,0.0
7A361272001,Alamo Laundromat,San Bernardino,7,2003-01-01,1,0.0,0.0,0.0
5A512000001,Bhatti Dryer,Sutter,5S,2008-09-01,1,0.0,0.0,0.0
5A34NP00033,Calexpo MS4 Phase II,Sacramento,5S,2012-11-01,1,0.0,0.0,0.0
5C502045001,"Clark's Septic Service Restaurant, Grease Trap & Poultry Waste Reuse Areas",Stanislaus,5S,2002-11-01,1,0.0,0.0,0.0
3 400804226,First Street Dewatering,San Luis Obispo,3,2005-05-01,1,0.0,0.0,0.0
5A570800001,UC Davis Main WWTP,Solano,5S,2000-01-01,1,0.0,0.0,0.0
7A331030001,Oasis Hot Springs MHP,Riverside,7,2004-03-01,2,0.0,0.0,0.0
4B196100111,Cedars Sinai-North Care Tower,Los Angeles,4,2016-09-01,1,12000.0,12000.0,0.0
4B190188001,"Los Angeles City - Mun Separate Storm Sewer, MS4",Los Angeles,4,2006-06-01,1,0.0,0.0,0.0
5B390800001,Mokelumne River Fish Hatchery,San Joaquin,5S,2002-05-01,1,0.0,0.0,0.0
5A570800001,UC Davis Main WWTP,Solano,5S,2009-05-01,1,0.0,0.0,0.0
4B190188001,"Los Angeles City - Mun Separate Storm Sewer, MS4",Los Angeles,4,2008-04-01,1,0.0,0.0,0.0
7A132210001,Second Imperial Geothermal Facility,Imperial,7,2006-08-01,1,0.0,0.0,0.0
7A132210001,Second Imperial Geothermal Facility,Imperial,7,2010-10-01,1,3000.0,3000.0,0.0
5A570800001,UC Davis Main WWTP,Solano,5S,2011-03-01,1,0.0,0.0,0.0
5A522025001,Wal-Mart Distribution Center DC No. 26,Tehama,5R,2000-04-01,1,0.0,0.0,0.0
7A360312011,Iron Mtn Pumping Pt WMF 98-007,San Bernardino,7,2002-10-01,1,0.0,0.0,0.0
4B192488001,Filtrol Corp.,Los Angeles,4,2003-03-01,1,0.0,0.0,0.0
9 000000577,"Hubbs-Sea World, Agua Hedionda",NA,9,2000-10-01,1,0.0,0.0,0.0
3 402003002,Morro Bay Power Plant NPDES,San Luis Obispo,3,2005-01-01,1,0.0,0.0,0.0
5D152105002,Green Acres Farms - 1,Kern,5F,2000-03-01,1,0.0,0.0,0.0
02-01-C0498,Single-family House,Alameda,2,2001-11-01,1,0.0,0.0,0.0
4B196600114,Former Pierce Service Station,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
5B24NC00176,Azevedo Farms,Merced,5S,2009-05-01,1,1000.0,1000.0,0.0
3SSO11408,Hollister Municipal Sewer System CS,San Benito,3,2017-01-01,1,0.0,0.0,0.0
3 400103001,Morro Bay/Cayucos WWTP,San Luis Obispo,3,2000-07-01,1,0.0,0.0,0.0
6A189009N58,"Hafner, Stanleean Etal",Lassen,6A,1997-06-01,1,0.0,0.0,0.0
5C54NC00070,Ribeiro Dairy,Tulare,5F,2002-02-01,1,0.0,0.0,0.0
4B196000364,Los Angeles Free Clinic Inc.,Los Angeles,4,2002-11-01,1,0.0,0.0,0.0
4B196800030,Whittier Narrows Early Action,Los Angeles,4,2001-07-01,1,0.0,0.0,0.0
7A137777020,SCF - Kershaw Yard,Imperial,7,2000-01-01,1,0.0,0.0,0.0
5B24NC00224,"PH Ranch #2",Merced,5S,2013-04-01,1,0.0,0.0,0.0
9SSO10699,Santa Rosa WRF-Recycled Wtr CS,Riverside,9,2013-09-01,1,0.0,0.0,0.0
2 417022002,Calera Creek Water Recycling Plant,San Mateo,2,2003-01-01,1,115033.0,0.0,0.0
4A197000091,Placerita Canyon Natural Area,Los Angeles,4,2013-10-01,1,0.0,0.0,0.0
3 42MS05108,UC Santa Barbara Municipal SW,Santa Barbara,3,2011-12-01,1,0.0,0.0,0.0
1B16511CHUM,Dank Ape Farms,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
4B193500002,Haynes Generating Station,Los Angeles,4,2000-12-01,1,0.0,0.0,0.0
5B072050003,Wilbur Ave East Power Plant Antioch (Site IV),Contra Costa,5S,2003-03-01,1,0.0,0.0,0.0
5SSO10994,Marysville CS,Yuba,5S,2015-06-01,1,0.0,0.0,0.0
5C10NC00052,"TRCC, INC.",Fresno,5F,2004-12-01,1,0.0,0.0,0.0
3 272006001,Moss Landing Commercial Park Cement Plant - NPDES Permit,Monterey,3,2005-04-01,1,0.0,0.0,0.0
5A452037001,Millseat Facility,Shasta,5R,2011-08-01,1,0.0,0.0,0.0
4WIP1096113,Veradyne Corp,Los Angeles,4,2001-03-01,1,0.0,0.0,0.0
2 019309001,"1450 Sherwin, Sherwn-Wlms Site",Alameda,2,1997-04-01,1,0.0,0.0,0.0
4B196100108,Comstock Building,Los Angeles,4,2014-01-01,1,3000.0,3000.0,0.0
9SSO10699,Santa Rosa WRF-Recycled Wtr CS,Riverside,9,2016-10-01,1,0.0,0.0,0.0
4B198901041,AMLI Marina Del Rey Project,Los Angeles,4,2017-10-01,1,15000.0,15000.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2000-08-01,1,0.0,0.0,0.0
3 402003002,Morro Bay Power Plant NPDES,San Luis Obispo,3,2015-06-01,1,3000.0,1500.0,0.0
5C54NC00141,Kampen Ranches Dairy,Tulare,5F,2009-07-01,1,0.0,0.0,0.0
4B197500236,4733 Elmwood HOA,Los Angeles,4,2017-05-01,1,9000.0,9000.0,0.0
2 438014001,San Jose/Santa Clara WPCP,Santa Clara,2,1990-04-01,1,0.0,0.0,0.0
3 400103001,Morro Bay/Cayucos WWTP,San Luis Obispo,3,2005-04-01,1,0.0,0.0,0.0
5C221002001,Yosemite West MD WWTF,Mariposa,5F,2003-04-01,1,0.0,0.0,0.0
3 441002001,Brookdale Lodge,Santa Cruz,3,2001-11-01,1,0.0,0.0,0.0
4B197500204,Admiralty Apartments,Los Angeles,4,2013-11-01,1,0.0,0.0,0.0
5B07NP00021,Emerson Ranch Construction Project,Contra Costa,5S,2016-04-01,1,21000.0,21000.0,0.0
3 350102001,San Juan Bautista WWTP,San Benito,3,1985-09-01,1,0.0,0.0,0.0
5B05NP00007,Angels City WWTP,Calaveras,5S,2010-10-01,1,0.0,0.0,0.0
5A340310001,Folsom Corp Yard Class III Landfill,Sacramento,5S,2017-11-01,1,0.0,0.0,0.0
5C200300001,Fairmead SWDS,Madera,5F,2005-06-01,1,0.0,0.0,0.0
5D540300002,Earlimart SWDS,Tulare,5F,2004-01-01,2,0.0,0.0,0.0
4B192085002,"Owens-Brockway Glass Container, Inc.",Los Angeles,4,2018-10-01,1,27000.0,27000.0,0.0
6A090033000,Heavenly Mountain Resort,El Dorado,6A,2003-12-01,1,0.0,0.0,0.0
2 417022002,Calera Creek Water Recycling Plant,San Mateo,2,2006-08-01,1,0.0,0.0,0.0
5D540300002,Earlimart SWDS,Tulare,5F,2009-03-01,1,0.0,0.0,0.0
3 401057001,Monarch Grove Reclamation,San Luis Obispo,3,2010-03-01,1,0.0,0.0,0.0
5A452033001,"Shasta-Sustainable Resource Management, Inc.",Shasta,5R,2011-06-01,1,0.0,0.0,0.0
5B05NP00007,Angels City WWTP,Calaveras,5S,2012-01-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2009-04-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2010-01-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2010-06-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2011-09-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2011-12-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2016-08-01,1,0.0,0.0,0.0
5A450702004,NEED Camp Whiskeytown,Shasta,5R,2000-06-01,1,0.0,0.0,0.0
5C200100001,Chowchilla WWTF,Madera,5F,2002-05-01,1,0.0,0.0,0.0
6B150303017,Tehachapi Class III Landfill,Kern,6B,1999-09-01,5,0.0,0.0,0.0
3 401009001,Morro Shores MHP,San Luis Obispo,3,1988-03-01,1,0.0,0.0,0.0
5C202017001,E & J Gallo Winery Madera Facility,Madera,5F,2000-12-01,1,0.0,0.0,0.0
8 365332001,Pete Hettinga Dairy,San Bernardino,8,1990-04-01,1,1000.0,1000.0,0.0
6A189009N64,"Henderson, Joe B. & Betty Jo",Lassen,6A,1997-03-01,1,0.0,0.0,0.0
8 365753001,H - M Simoes Dairy - Remington,San Bernardino,8,2000-02-01,1,0.0,0.0,0.0
5B20NC00079,Action Equipment Rentals Madera Facility,Madera,5F,2010-04-01,1,0.0,0.0,0.0
1B15152CNME,Mendocino Railway (Skunk Train),Mendocino,1,2015-11-01,1,0.0,0.0,0.0
6A028902005,Ace Hereford Ranch Irrigation,Alpine,6A,2000-11-01,1,0.0,0.0,0.0
5D542008001,Porterville Citrus Packing House,Tulare,5F,2003-10-01,1,0.0,0.0,0.0
5A180806N02,Bieber Fire Station,Lassen,5R,1999-07-01,1,0.0,0.0,0.0
7B364006N01,Fire Station No. 21,San Bernardino,7,1992-09-01,1,0.0,0.0,0.0
5D545092001,"Mario Simoes Family Dairy #1",Tulare,5F,2012-10-01,1,0.0,0.0,0.0
2 0501032,Hetch Hetchy Aqueduct,Alameda,2,2002-10-01,1,0.0,0.0,0.0
8 335678001,Dyt Heifers,Riverside,8,2013-04-01,1,0.0,0.0,0.0
9SSO10695,San Vicente Treatment Plant CS,San Diego,9,2009-12-01,1,0.0,0.0,0.0
5B24NC00172,"Cressey River, LLC Dairy",Merced,5S,2011-08-01,1,0.0,0.0,0.0
9 000000789,Whispering Palms CS,San Diego,9,1999-09-01,1,5000.0,5000.0,0.0
5B20IR00002,Mary Jo Meirinho,Stanislaus,5S,2015-09-01,1,21450.0,21450.0,0.0
5B50SC00005,Recology Blossom Valley Organics North,Stanislaus,5S,2017-04-01,1,0.0,0.0,0.0
1A170958CTRI,Nhia Vang - 019-630-05-00,Trinity,1,2018-05-01,1,0.0,0.0,0.0
8 365347001,Carlos Echeverria & Sons Dairy,San Bernardino,8,2002-10-01,1,0.0,0.0,0.0
9 000000008,Callaway Vineyard & Winery,Riverside,9,2000-08-01,1,0.0,0.0,0.0
5C200100001,Chowchilla WWTF,Madera,5F,2000-03-01,1,0.0,0.0,0.0
6A189009N96,Eagle Lake,Lassen,6A,1991-05-01,1,0.0,0.0,0.0
5D545092001,"Mario Simoes Family Dairy #1",Tulare,5F,2015-11-01,1,0.0,0.0,0.0
5C16NC00080,Westlake One Trust Facility,Kings,5F,2016-08-01,1,0.0,0.0,0.0
3 271001001,California Utilities,Monterey,3,2002-06-01,1,0.0,0.0,0.0
5C202017001,E & J Gallo Winery Madera Facility,Madera,5F,2002-06-01,1,0.0,0.0,0.0
9 000000131,Ortega Oaks RV & Campground,Riverside,9,2008-03-01,1,0.0,0.0,0.0
5B390109001,Woodbridge SD-Sewage Treatment,San Joaquin,5S,2004-10-01,1,0.0,0.0,0.0
8 335599001,M. T. Precie & Son Dairy,Riverside,8,2002-02-01,1,0.0,0.0,0.0
9 000000008,Callaway Vineyard & Winery,Riverside,9,2002-01-01,1,0.0,0.0,0.0
5B390104001,City of Manteca WW Quality Control Facility,San Joaquin,5S,2000-03-01,1,0.0,0.0,0.0
5D540700003,Colonel Allensworth State Historic Park,Tulare,5F,2010-07-01,1,0.0,0.0,0.0
7A130127001,Gateway of The Americas,Imperial,7,2001-11-01,1,0.0,0.0,0.0
5D540107001,Porterville WWTF,Tulare,5F,2018-12-01,1,0.0,0.0,0.0
5D155078N01,Mcfarland Dairy,Kern,5F,1999-01-01,1,0.0,0.0,0.0
9 000001319,Hanson Elementary School OWTS,San Diego,9,2012-02-01,1,0.0,0.0,0.0
6B360101001,Barstow WWTP,San Bernardino,6B,2003-09-01,1,22316.0,22316.0,0.0
5A571005001,Dunnigan WWTF,Yolo,5S,2012-06-01,1,0.0,0.0,0.0
5A582027001,Naumes Fruit Processing Fac,Yuba,5S,2006-03-01,1,0.0,0.0,0.0
9 000000305,Driscoll Mission Bay,San Diego,9,2012-01-01,1,0.0,0.0,0.0
9 000000005,All Season RV Park,San Diego,9,2015-03-01,1,0.0,0.0,0.0
5B390104001,City of Manteca WW Quality Control Facility,San Joaquin,5S,2011-01-01,2,0.0,0.0,0.0
4B190104001,Tapia WRF,Los Angeles,4,2016-01-01,1,18000.0,18000.0,0.0
5B392039001,Delicato Family Vineyards,San Joaquin,5S,2003-09-01,1,0.0,0.0,0.0
5A457286N02,Anderson Petroleum,Shasta,5R,1995-06-01,1,0.0,0.0,0.0
6B159504N01,Oro Ltd Mine/Mill,Kern,6B,1997-10-01,1,0.0,0.0,0.0
5SSO10779,Tuolumne Meadows CS,Mariposa,5F,2007-05-01,1,0.0,0.0,0.0
5D101035001,Shady Lakes Comunidad Nuevo Lago,Fresno,5F,2000-03-01,1,0.0,0.0,0.0
2 438099010,Santa Clara Treatment System,Santa Clara,2,2016-03-01,1,39000.0,39000.0,0.0
1A170949CTRI,John Saemone,Trinity,1,2018-05-01,1,0.0,0.0,0.0
3 422050001,Santa Maria Valley Crop Svc,Santa Barbara,3,2009-12-01,3,0.0,0.0,0.0
5A047275N01,Courtesy Motors,Butte,5R,2001-03-01,1,0.0,0.0,0.0
5C205029N01,Costa View Dairy North,Madera,5F,2004-09-01,1,0.0,0.0,0.0
4B197500021,Westlake Village Hotel & Spa,Los Angeles,4,2010-08-01,1,75000.0,75000.0,0.0
4B198900042,Santa Monica Water Treatment  Plant,Los Angeles,4,2011-08-01,1,3000.0,3000.0,0.0
8 365673001,Warren Mouw & SON Dairy,San Bernardino,8,1991-02-01,1,0.0,0.0,0.0
5C100303001,City of Clovis MSW Landfill,Fresno,5F,2000-03-01,1,0.0,0.0,0.0
6A189009N43,"Dirden, Don and Marion",Lassen,6A,1997-01-01,1,0.0,0.0,0.0
5D165035N01,Caetano Dairy,Kings,5F,2012-03-01,1,0.0,0.0,0.0
5A581007001,Hammonton Gold Village WWTP,Yuba,5S,2006-11-01,1,0.0,0.0,0.0
5C205029N01,Costa View Dairy North,Madera,5F,2008-05-01,1,0.0,0.0,0.0
5B20NC00032,Former E & D Azevedo Dairy (Closed),Madera,5F,2004-07-01,1,0.0,0.0,0.0
9 000000339,Stallion Oaks Ranch,San Diego,9,2002-04-01,1,0.0,0.0,0.0
1B83099OSON,Santa Rosa Laguna Subregional Water Reclamation Facility,Sonoma,1,1996-05-01,1,0.0,0.0,0.0
5D102015001,Baker Commodities Kerman Division,Fresno,5F,2006-08-01,1,0.0,0.0,0.0
5A31NP00011,Lincoln City WWTF,Placer,5S,2010-03-01,1,0.0,0.0,0.0
7A366666025,Bros. Car Wash 93-60025,San Bernardino,7,2004-02-01,1,0.0,0.0,0.0
5A52NC00025,Smith Family Dairy,Tehama,5S,2017-09-01,1,0.0,0.0,0.0
4B197500021,Westlake Village Hotel & Spa,Los Angeles,4,2014-08-01,1,3000.0,3000.0,0.0
5B20NC00003,Zoria Farms Fruit Processing Plant,Madera,5F,2009-07-01,1,0.0,0.0,0.0
7A331029001,Sunbird MHP,Riverside,7,2000-04-01,1,0.0,0.0,0.0
5A31NP00011,Lincoln City WWTF,Placer,5S,2010-07-01,1,0.0,0.0,0.0
3 401008001,Country Care Convalescent Hospital Onsite WW Treatment System,San Luis Obispo,3,2005-12-01,1,0.0,0.0,0.0
8 332196001,Creekside MHP WWTP,Riverside,8,2002-06-01,1,0.0,0.0,0.0
5C500113001,Waterford WWTP,Stanislaus,5S,2016-03-01,1,0.0,0.0,0.0
3 401030001,Nacimiento Resort,San Luis Obispo,3,2005-03-01,1,0.0,0.0,0.0
5B20NC00032,Former E & D Azevedo Dairy (Closed),Madera,5F,2015-05-01,1,0.0,0.0,0.0
9 000000339,Stallion Oaks Ranch,San Diego,9,2002-07-01,1,0.0,0.0,0.0
5C100303001,City of Clovis MSW Landfill,Fresno,5F,2003-08-01,1,0.0,0.0,0.0
4B190100001,Avalon WWTF,Los Angeles,4,2013-04-01,1,3000.0,3000.0,0.0
1B84029OMEN,Ukiah City WWTP,Mendocino,1,2017-06-01,1,66000.0,33000.0,0.0
5D102015001,Baker Commodities Kerman Division,Fresno,5F,2012-01-01,1,0.0,0.0,0.0
7B331016001,Rancho Ventana RV,Riverside,7,2007-01-01,1,0.0,0.0,0.0
5A581007001,Hammonton Gold Village WWTP,Yuba,5S,2014-03-01,1,0.0,0.0,0.0
5A520100001,City of Corning WWTP,Tehama,5R,2017-07-01,1,3000.0,0.0,3000.0
5B340101001,Galt WWTP & Reclamation Facility,Sacramento,5S,2003-05-01,2,0.0,0.0,0.0
5B340101001,Galt WWTP & Reclamation Facility,Sacramento,5S,2011-03-01,1,0.0,0.0,0.0
5B340101001,Galt WWTP & Reclamation Facility,Sacramento,5S,2014-12-01,1,0.0,0.0,0.0
4B191213001,Health Center,Los Angeles,4,1999-12-01,1,0.0,0.0,0.0
5C10NC00030,"Shady Acres Dairy #2",Fresno,5F,2009-09-01,1,0.0,0.0,0.0
5B24NC00199,Manuel Avila Dairy,Merced,5S,2009-12-01,1,0.0,0.0,0.0
4B198800071,Route 105 Dewatering System at Woodruff Avenue,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
4A567000129,National Disaster Search Dog Foundation-National Training Center,Ventura,4,2016-09-01,1,0.0,0.0,0.0
5B50NC00280,Vierra-Lopes Ranch,Stanislaus,5S,2012-03-01,1,0.0,0.0,0.0
1B171859CHUM,Global Harvesters,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
4B561004001,Malibu Bay Club WWTP,Ventura,4,2000-02-01,1,0.0,0.0,0.0
1B03016RHUM,HRC Freshwater Creek Timber WDRs,Humboldt,1,2008-02-01,1,0.0,0.0,0.0
5B032012001,Lincoln Mine Project (13455 Amador Rd),Amador,5S,2000-07-01,1,0.0,0.0,0.0
6B159101002,Ridgecrest Reclamation Irrigation Site,Kern,6B,2016-01-01,1,0.0,0.0,0.0
5D152006001,Giumarra Vineyards - EDISON WINERY,Kern,5F,2000-03-01,1,0.0,0.0,0.0
6A189010N32,"Rowland, Eugene A. & Evelyn G.",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
7A371001001,Santiago Estates,San Diego,7,2000-07-01,1,0.0,0.0,0.0
3 420312133,SANTA YNEZ PRESBYTERIAN CHURCH Onsite WW Treatment System,Santa Barbara,3,2005-02-01,1,0.0,0.0,0.0
9 000000788,Lower Moosa Canyon Recl Facil CS,San Diego,9,2003-06-01,1,0.0,0.0,0.0
6B368070025,Melina Square,San Bernardino,6B,2015-12-01,1,0.0,0.0,0.0
1B80078OMEN,Willits City WWTP,Mendocino,1,2013-04-01,1,0.0,0.0,0.0
5A451057001,Rancheria RV Park,Shasta,5R,2008-04-01,1,0.0,0.0,0.0
8 302551N01,"Tank Farm, Cypress",Orange,8,1988-05-01,1,0.0,0.0,0.0
5C54NC00172,Four Family K Dairy (Vacant),Tulare,5F,2011-02-01,1,0.0,0.0,0.0
4SSO10370,Beverly Hills City CS,Los Angeles,4,2012-04-01,1,0.0,0.0,0.0
5A34NP00004,Sacramento International Airport,Sacramento,5S,2004-03-01,1,0.0,0.0,0.0
4A560307001,Site B 1941 Reservoir Site,Ventura,4,2003-05-01,1,0.0,0.0,0.0
5A281001001,Berryessa Pines WWTF,Napa,5S,2012-06-01,1,0.0,0.0,0.0
5A520310001,Bio Industries Inc,Tehama,5R,2001-02-01,1,10000.0,10000.0,0.0
7A131182011,Lark Spa MHP,Imperial,7,2006-01-01,1,0.0,0.0,0.0
5B051003002,Indian Rock Vineyards Subdivision (IRVS) WWTF,Calaveras,5S,2015-06-01,1,0.0,0.0,0.0
5B340103001,Isleton WWTP,Sacramento,5S,2001-03-01,1,0.0,0.0,0.0
5B02NP00001,Bear Valley WWTF,Alpine,5S,2011-02-01,1,0.0,0.0,0.0
6B368070025,Melina Square,San Bernardino,6B,2015-11-01,1,0.0,0.0,0.0
4B196000474,Equity Office Properties,Los Angeles,4,2013-10-01,1,15000.0,15000.0,0.0
3 400106001,Pismo Beach WWTP,San Luis Obispo,3,2000-11-01,1,0.0,0.0,0.0
4A562027001,"Halaco - Metal Recycling Plant, Oxnard",Ventura,4,2000-02-01,1,0.0,0.0,0.0
5D152013006,"Midway-Sunset Oil Field, Buena Vista 1 Facility",Kern,5F,2015-04-01,1,0.0,0.0,0.0
6B360703001,Fort Irwin WTF,San Bernardino,6B,2003-11-01,1,0.0,0.0,0.0
4B561004001,Malibu Bay Club WWTP,Ventura,4,2003-04-01,1,0.0,0.0,0.0
3 400106001,Pismo Beach WWTP,San Luis Obispo,3,2000-02-01,2,0.0,0.0,0.0
7A371009011,Deanza Springs Campground,San Diego,7,2001-01-01,1,0.0,0.0,0.0
5C102009001,Big Creek Powerhouse No 1 WWTF,Fresno,5F,2010-06-01,1,0.0,0.0,0.0
5A322014001,Walker Mine,Plumas,5S,1999-09-01,1,0.0,0.0,0.0
4B191031001,Hallelujah Prayer Center USA,Los Angeles,4,2015-06-01,1,0.0,0.0,0.0
7A331005001,Rancho Mirage MH Vill 97-50088,Riverside,7,2002-03-01,1,0.0,0.0,0.0
5B340103001,Isleton WWTP,Sacramento,5S,2013-01-01,1,0.0,0.0,0.0
7A361029001,El Paseo Apartments,San Bernardino,7,2003-03-01,1,0.0,0.0,0.0
2 417037001,SVCW WWTP,San Mateo,2,2011-04-01,1,3000.0,3000.0,0.0
7A130100011,Brawley City WWTP,Imperial,7,2001-09-01,3,6000.0,6000.0,0.0
7A131337001,CA Dept of Corrections Centinela WWTP,Imperial,7,2007-08-01,5,0.0,0.0,0.0
8 360304022,Colton Landfill,San Bernardino,8,2002-09-01,1,0.0,0.0,0.0
5A321016001,Sierra Pacific Industries Quincy Division Sawmill,Plumas,5R,2014-06-01,1,0.0,0.0,0.0
7A131337001,CA Dept of Corrections Centinela WWTP,Imperial,7,2010-03-01,1,10000.0,10000.0,0.0
7A130100011,Brawley City WWTP,Imperial,7,1999-12-01,1,0.0,0.0,0.0
7A131337001,CA Dept of Corrections Centinela WWTP,Imperial,7,2001-04-01,1,33000.0,33000.0,0.0
7A131337001,CA Dept of Corrections Centinela WWTP,Imperial,7,2010-07-01,1,0.0,0.0,0.0
7A131337001,CA Dept of Corrections Centinela WWTP,Imperial,7,2011-06-01,2,0.0,0.0,0.0
7A130100011,Brawley City WWTP,Imperial,7,2003-12-01,1,0.0,0.0,0.0
7A130100011,Brawley City WWTP,Imperial,7,2011-01-01,1,0.0,0.0,0.0
8 335691001,Hollandia Farms North,Riverside,8,2013-03-01,1,0.0,0.0,0.0
7A360118001,Joshua Tree Elementary School,San Bernardino,7,2018-05-01,1,0.0,0.0,0.0
1B171481CHUM,Loleta,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
9 000000088,SONGS Unit 3,San Diego,9,1999-10-01,1,0.0,0.0,0.0
7A332005012,Armtec Defense Products,Riverside,7,2002-07-01,1,0.0,0.0,0.0
5B030106001,Plymouth WWTP,Amador,5S,1990-04-01,1,0.0,0.0,0.0
3 400117001,Morro Bay Temp Emergency Desal,San Luis Obispo,3,2005-03-01,4,0.0,0.0,0.0
9 000000833,HARRF Disch To Escondido Creek,San Diego,9,2005-09-01,1,0.0,0.0,0.0
6A189009N69,"Jeffers, Jerry L. & Suzanne C.",Lassen,6A,1997-03-01,1,0.0,0.0,0.0
4A561306N01,Channel Entrance Wharf 1,Ventura,4,1999-11-01,1,0.0,0.0,0.0
2 07-0562,Parker Robb Chevrolet,Contra Costa,2,2000-08-01,1,0.0,0.0,0.0
2 41AP00016,San Francisco PUC - Aquatic Pesticides,San Mateo,2,2017-09-01,1,15000.0,15000.0,0.0
5B39NC00085,"Da Silva Dairy Farms, LLC #3",San Joaquin,5S,2012-08-01,1,0.0,0.0,0.0
5A2CT,Hwy 70 @ Windy Point Disposal Area Highway MP 38.1,Plumas,5R,2008-12-01,1,0.0,0.0,0.0
5A45CR00369,ACID Cottonwood Creek Siphon Replacement & Fish Passage 2010,Tehama,5R,2010-10-01,1,0.0,0.0,0.0
1B16221CHUM,Matthew Mikel,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
4B192208003,Tesoro Los Angeles Refinery- Calciner Operations,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
2 071092N02,IMTT Bulk Storage Terminal,Contra Costa,2,1997-06-01,1,0.0,0.0,0.0
5B39NC00155,Robert Moniz Dairy,San Joaquin,5S,2014-08-01,1,0.0,0.0,0.0
6A290408N01,Equestrian Center,Nevada,6A,2007-04-01,1,0.0,0.0,0.0
4B192108004,Shell Oil Products US-Carson Distribution Facility,Los Angeles,4,1997-09-01,1,0.0,0.0,0.0
8 331481001,Golden Era Productions WWTF,Riverside,8,2001-05-01,1,0.0,0.0,0.0
3 352010002,Green Valley Farm Supply (former Performance Agriculture - Hollister),San Benito,3,2004-12-01,1,0.0,0.0,0.0
5D161024001,OTP Lemoore Plant,Kings,5F,2009-09-01,1,0.0,0.0,0.0
7A361329001,29 Palms RV & Golf Resort,San Bernardino,7,2004-12-01,1,0.0,0.0,0.0
