wdid,facility_name,region,county,theme,theme_count,avg_severity_rank,total_assessment,theme_rank_within_facility
6A090050000,Meeks Bay Resort & Marina,6A,El Dorado,Permit conditions,1,7.0,15000.0,1
6A090050000,Meeks Bay Resort & Marina,6A,El Dorado,Reporting / SMR failure,1,2.0,0.0,2
6A090050000,Meeks Bay Resort & Marina,6A,El Dorado,Effluent exceedance,1,7.0,15000.0,3
6A090050000,Meeks Bay Resort & Marina,6A,El Dorado,Monitoring deficiency,1,7.0,15000.0,4
6A090204002,Echo Creek Group REC Facility,6A,El Dorado,Reporting / SMR failure,1,2.0,0.0,1
6A090212003,Juvenile Detention Facility,6A,El Dorado,Reporting / SMR failure,1,2.0,0.0,1
6A098909002,Lukins Bro Maintenance Project,6A,El Dorado,O&M / operations,2,2.0,0.0,1
6A098909002,Lukins Bro Maintenance Project,6A,El Dorado,Reporting / SMR failure,1,3.0,0.0,2
6A098909002,Lukins Bro Maintenance Project,6A,El Dorado,Spill / overflow,1,3.0,0.0,3
6A098909002,Lukins Bro Maintenance Project,6A,El Dorado,Permit conditions,1,1.0,0.0,4
6A099103N71,Perfection Connection,6A,,Groundwater / soil contamination,1,5.0,0.0,1
6A099103N71,Perfection Connection,6A,,Spill / overflow,1,5.0,0.0,2
6A099911N01,Baker Automotive,6A,,Groundwater / soil contamination,1,2.0,0.0,1
6A099911N01,Baker Automotive,6A,,Reporting / SMR failure,1,2.0,0.0,2
6A180019000,Sierra Army Depot SWDS,6A,Lassen,Reporting / SMR failure,4,1.0,0.0,1
6A180019000,Sierra Army Depot SWDS,6A,Lassen,Monitoring deficiency,2,1.0,0.0,2
6A180019000,Sierra Army Depot SWDS,6A,Lassen,Spill / overflow,1,1.0,0.0,3
6A181412005,Honey Lake Safety Roadside Rest Area,6A,Lassen,Monitoring deficiency,1,2.0,0.0,1
6A181412005,Honey Lake Safety Roadside Rest Area,6A,Lassen,Groundwater / soil contamination,1,2.0,0.0,2
6A181412005,Honey Lake Safety Roadside Rest Area,6A,Lassen,Effluent exceedance,1,2.0,0.0,3
6A188606900,Conway Sand and Gravel,6A,Lassen,Reporting / SMR failure,1,1.0,0.0,1
6A188806N70,Sierra Army Depot,6A,Lassen,Groundwater / soil contamination,1,5.0,0.0,1
6A189009N91,Eagle Lake,6A,Lassen,Spill / overflow,1,7.0,0.0,1
6A189009N91,Eagle Lake,6A,Lassen,Financial / ACL,1,7.0,0.0,2
6A189010N46,APN 065-182-26,6A,Lassen,Spill / overflow,1,7.0,0.0,1
6A189010N46,APN 065-182-26,6A,Lassen,Financial / ACL,1,7.0,0.0,2
6A189611N12,"Myrold, Denise",6A,Lassen,Financial / ACL,1,7.0,0.0,1
6A189611N12,"Myrold, Denise",6A,Lassen,Spill / overflow,1,7.0,0.0,2
6A250006000,Eagleville SWDS,6A,Modoc,Reporting / SMR failure,4,1.5,0.0,1
6A250006000,Eagleville SWDS,6A,Modoc,Spill / overflow,2,1.0,0.0,2
6A268906N70,Bridgeport Reservoir,6A,,Spill / overflow,3,2.67,0.0,1
6A268906N70,Bridgeport Reservoir,6A,,Reporting / SMR failure,3,1.67,0.0,2
6A268906N70,Bridgeport Reservoir,6A,,Effluent exceedance,1,2.0,0.0,3
6A268906N70,Bridgeport Reservoir,6A,,Monitoring deficiency,1,2.0,0.0,4
6A269505N70,Gas & Go Station (Formerly),6A,,Groundwater / soil contamination,1,5.0,0.0,1
6A290002225,Floriston Waste Treatment Facility,6A,Nevada,Reporting / SMR failure,13,1.46,0.0,1
6A290002225,Floriston Waste Treatment Facility,6A,Nevada,Spill / overflow,8,1.13,0.0,2
6A290002225,Floriston Waste Treatment Facility,6A,Nevada,Monitoring deficiency,7,1.29,0.0,3
6A290002225,Floriston Waste Treatment Facility,6A,Nevada,Permit conditions,5,1.0,0.0,4
6A290002225,Floriston Waste Treatment Facility,6A,Nevada,Groundwater / soil contamination,1,1.0,0.0,5
6A290002225,Floriston Waste Treatment Facility,6A,Nevada,Effluent exceedance,1,2.0,0.0,6
6A290107N02,"Hardiman, Roy & Jolynn",6A,,Financial / ACL,1,2.0,0.0,1
6A290107N02,"Hardiman, Roy & Jolynn",6A,,Reporting / SMR failure,1,2.0,0.0,2
6A290107N02,"Hardiman, Roy & Jolynn",6A,,O&M / operations,1,2.0,0.0,3
6A299508N70,"Hayden, Hannagan & Speers",6A,,Groundwater / soil contamination,1,5.0,0.0,1
6A299508N70,"Hayden, Hannagan & Speers",6A,,Spill / overflow,1,5.0,0.0,2
6A299508N70,"Hayden, Hannagan & Speers",6A,,Reporting / SMR failure,1,5.0,0.0,3
6A310003003,Far East Transportation Lift,6A,Placer,Spill / overflow,1,1.0,0.0,1
6A310003003,Far East Transportation Lift,6A,Placer,Reporting / SMR failure,1,1.0,0.0,2
6B140106001,Tecopa Hot Springs Park WWTF,6B,Inyo,Reporting / SMR failure,1,1.0,0.0,1
6B140302001,Furnace Creek Class III LF,6B,Inyo,Reporting / SMR failure,4,1.75,0.0,1
6B140302001,Furnace Creek Class III LF,6B,Inyo,Monitoring deficiency,2,2.0,0.0,2
6B140302001,Furnace Creek Class III LF,6B,Inyo,Permit conditions,2,1.5,0.0,3
6B140302001,Furnace Creek Class III LF,6B,Inyo,Spill / overflow,1,2.0,0.0,4
6B140302001,Furnace Creek Class III LF,6B,Inyo,O&M / operations,1,1.0,0.0,5
6B141013001,Rolling Green Terrace WTF,6B,Inyo,Reporting / SMR failure,3,1.67,0.0,1
6B141013001,Rolling Green Terrace WTF,6B,Inyo,Spill / overflow,1,2.0,0.0,2
6B141013001,Rolling Green Terrace WTF,6B,Inyo,Groundwater / soil contamination,1,2.0,0.0,3
6B141013001,Rolling Green Terrace WTF,6B,Inyo,O&M / operations,1,2.0,0.0,4
6B142000001,Pine Creek Operation Mill,6B,Inyo,Spill / overflow,1,1.0,0.0,1
6B142000001,Pine Creek Operation Mill,6B,Inyo,O&M / operations,1,1.0,0.0,2
6B142000001,Pine Creek Operation Mill,6B,Inyo,Permit conditions,1,5.0,0.0,3
6B142000001,Pine Creek Operation Mill,6B,Inyo,Monitoring deficiency,1,1.0,0.0,4
6B142000001,Pine Creek Operation Mill,6B,Inyo,Effluent exceedance,1,1.0,0.0,5
6B142000001,Pine Creek Operation Mill,6B,Inyo,Groundwater / soil contamination,1,2.0,0.0,6
6B159203N01,Weapons Survivability Lab,6B,,Spill / overflow,1,5.0,0.0,1
6B159203N01,Weapons Survivability Lab,6B,,Reporting / SMR failure,1,5.0,0.0,2
6B190343001,Lancaster LF & GW Trtmt Dschrg,6B,Los Angeles,O&M / operations,2,1.5,0.0,1
6B190343001,Lancaster LF & GW Trtmt Dschrg,6B,Los Angeles,Spill / overflow,1,1.0,0.0,2
6B190343001,Lancaster LF & GW Trtmt Dschrg,6B,Los Angeles,Monitoring deficiency,1,2.0,0.0,3
6B360609007,Grand View Plaza,6B,San Bernardino,Reporting / SMR failure,1,1.0,0.0,1
6B360811001,Pilot Rock Cons Camp Pack WTF,6B,San Bernardino,Monitoring deficiency,1,1.0,0.0,1
6B360811001,Pilot Rock Cons Camp Pack WTF,6B,San Bernardino,Reporting / SMR failure,1,1.0,0.0,2
6B360903006,Hawes Composting,6B,San Bernardino,Reporting / SMR failure,1,3.0,0.0,1
6B360903006,Hawes Composting,6B,San Bernardino,Spill / overflow,1,3.0,0.0,2
6B361112001,Methodist Camp Wrightwood PWTF,6B,San Bernardino,Effluent exceedance,5,1.4,0.0,1
6B361112001,Methodist Camp Wrightwood PWTF,6B,San Bernardino,Permit conditions,4,5.0,6000.0,2
6B361112001,Methodist Camp Wrightwood PWTF,6B,San Bernardino,Spill / overflow,2,2.0,0.0,3
6B361112001,Methodist Camp Wrightwood PWTF,6B,San Bernardino,Monitoring deficiency,1,1.0,0.0,4
6B361112001,Methodist Camp Wrightwood PWTF,6B,San Bernardino,Reporting / SMR failure,1,1.0,0.0,5
6B369107002,Soil Safe-Adelanto Soil Recycling Center,6B,San Bernardino,Permit conditions,1,1.0,0.0,1
6B369107002,Soil Safe-Adelanto Soil Recycling Center,6B,San Bernardino,Groundwater / soil contamination,1,1.0,0.0,2
6B369107002,Soil Safe-Adelanto Soil Recycling Center,6B,San Bernardino,Monitoring deficiency,1,1.0,0.0,3
6B369107002,Soil Safe-Adelanto Soil Recycling Center,6B,San Bernardino,Effluent exceedance,1,1.0,0.0,4
6B369107002,Soil Safe-Adelanto Soil Recycling Center,6B,San Bernardino,Spill / overflow,1,1.0,0.0,5
6B369107002,Soil Safe-Adelanto Soil Recycling Center,6B,San Bernardino,Reporting / SMR failure,1,1.0,0.0,6
6SSO11425,Victorville SD CS,6B,San Bernardino,Spill / overflow,1,7.0,6300250.0,1
6SSO11425,Victorville SD CS,6B,San Bernardino,Financial / ACL,1,7.0,6300250.0,2
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Spill / overflow,5,4.4,5800.0,1
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Reporting / SMR failure,4,4.5,5800.0,2
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Groundwater / soil contamination,2,3.5,0.0,3
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Financial / ACL,2,7.0,5800.0,4
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Permit conditions,2,4.5,5000.0,5
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Effluent exceedance,1,7.0,5000.0,6
7A130110031,SCSD Desert Shores WWTP,7,Imperial,Monitoring deficiency,1,2.0,0.0,7
7A130301071,Niland Class III WMF,7,Imperial,Spill / overflow,1,5.0,0.0,1
7A130301071,Niland Class III WMF,7,Imperial,Reporting / SMR failure,1,3.0,0.0,2
7A130301071,Niland Class III WMF,7,Imperial,Permit conditions,1,5.0,0.0,3
7A132030012,Western Farm Service 93-006,7,Imperial,Reporting / SMR failure,1,3.0,0.0,1
7A137777009,Moiola Bros Cattle - Main Yard,7,Imperial,Reporting / SMR failure,2,2.5,0.0,1
7A137777032,Foster Feed Yard - Keystone,7,Imperial,Reporting / SMR failure,1,2.0,0.0,1
7A330803021,Salton Sea REC-HDQS Campground,7,Riverside,Monitoring deficiency,1,2.0,0.0,1
7A330803021,Salton Sea REC-HDQS Campground,7,Riverside,Effluent exceedance,1,2.0,0.0,2
7A331000011,Valley View Trailer Park,7,Riverside,Spill / overflow,2,2.0,0.0,1
7A331000011,Valley View Trailer Park,7,Riverside,O&M / operations,2,2.0,0.0,2
7A331028001,Indian Paint Brush,7,Riverside,Reporting / SMR failure,2,2.5,0.0,1
7A331030001,Oasis Hot Springs MHP,7,Riverside,Monitoring deficiency,2,2.0,0.0,1
7A331030001,Oasis Hot Springs MHP,7,Riverside,O&M / operations,2,2.5,0.0,2
7A331030001,Oasis Hot Springs MHP,7,Riverside,Reporting / SMR failure,1,3.0,0.0,3
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,Effluent exceedance,2,2.0,0.0,1
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,Spill / overflow,2,2.0,0.0,2
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,O&M / operations,2,2.0,0.0,3
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,Reporting / SMR failure,2,2.5,0.0,4
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,Permit conditions,1,2.0,0.0,5
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,Monitoring deficiency,1,2.0,0.0,6
7A331172011,Hidden Springs CC 97-50036,7,Riverside,Monitoring deficiency,2,2.0,0.0,1
7A331172011,Hidden Springs CC 97-50036,7,Riverside,Reporting / SMR failure,2,2.0,0.0,2
7A331172013,Sands RV & Golf Resort,7,Riverside,Reporting / SMR failure,5,2.2,0.0,1
7A331172013,Sands RV & Golf Resort,7,Riverside,Monitoring deficiency,4,2.0,0.0,2
7A331245001,Sky Valley Parks,7,Riverside,Reporting / SMR failure,1,2.0,0.0,1
7A331245001,Sky Valley Parks,7,Riverside,O&M / operations,1,2.0,0.0,2
7A331245001,Sky Valley Parks,7,Riverside,Monitoring deficiency,1,2.0,0.0,3
7A331270001,Almar Acres RV Park,7,Riverside,Reporting / SMR failure,1,2.0,0.0,1
7A331270001,Almar Acres RV Park,7,Riverside,Financial / ACL,1,2.0,0.0,2
7A331270001,Almar Acres RV Park,7,Riverside,Monitoring deficiency,1,2.0,0.0,3
7A331316001,Vista Grande Spa,7,Riverside,Monitoring deficiency,3,2.0,0.0,1
7A331316001,Vista Grande Spa,7,Riverside,Reporting / SMR failure,1,2.0,0.0,2
7A331316001,Vista Grande Spa,7,Riverside,O&M / operations,1,2.0,0.0,3
7A331316001,Vista Grande Spa,7,Riverside,Spill / overflow,1,2.0,0.0,4
7A332189003,Synagro W Whitewater 97-028,7,Riverside,Reporting / SMR failure,1,3.0,0.0,1
7A334030N01,Wright's Texaco,7,,Groundwater / soil contamination,1,5.0,0.0,1
7A334030N01,Wright's Texaco,7,,Spill / overflow,1,5.0,0.0,2
7A334036N01,Meaders Cleaners CAO 97-145,7,,Groundwater / soil contamination,2,5.0,0.0,1
7A334036N01,Meaders Cleaners CAO 97-145,7,,Spill / overflow,1,5.0,0.0,2
7A336666034,Mission Lakes CC 93-60034,7,Riverside,Monitoring deficiency,1,2.0,0.0,1
7A336666034,Mission Lakes CC 93-60034,7,Riverside,Reporting / SMR failure,1,3.0,0.0,2
7A361026011,Yv Laundry,7,San Bernardino,Effluent exceedance,3,2.0,0.0,1
7A361026011,Yv Laundry,7,San Bernardino,Monitoring deficiency,2,2.0,0.0,2
7A361026011,Yv Laundry,7,San Bernardino,Reporting / SMR failure,1,2.0,0.0,3
7A361030011,Applebee's Restaurant,7,San Bernardino,Permit conditions,3,6.33,25000.0,1
7A361030011,Applebee's Restaurant,7,San Bernardino,Effluent exceedance,2,7.0,25000.0,2
7A361030011,Applebee's Restaurant,7,San Bernardino,Monitoring deficiency,2,7.0,25000.0,3
7A361030011,Applebee's Restaurant,7,San Bernardino,Spill / overflow,2,7.0,25000.0,4
7A361030011,Applebee's Restaurant,7,San Bernardino,Financial / ACL,2,7.0,25000.0,5
7A361030011,Applebee's Restaurant,7,San Bernardino,Reporting / SMR failure,2,7.0,25000.0,6
7A361033001,Lazy  H  MHC,7,San Bernardino,Monitoring deficiency,2,2.0,0.0,1
7A361033001,Lazy  H  MHC,7,San Bernardino,Groundwater / soil contamination,1,2.0,0.0,2
7A361041022,Hi-Desert Cont Care 97-50093,7,San Bernardino,Monitoring deficiency,2,2.0,0.0,1
7A361041022,Hi-Desert Cont Care 97-50093,7,San Bernardino,Reporting / SMR failure,1,2.0,0.0,2
7A361041022,Hi-Desert Cont Care 97-50093,7,San Bernardino,Spill / overflow,1,2.0,0.0,3
7A366666005,Yucca Valley Auto Spa 93-60005,7,San Bernardino,Reporting / SMR failure,5,2.0,0.0,1
7A366666005,Yucca Valley Auto Spa 93-60005,7,San Bernardino,Monitoring deficiency,3,2.0,0.0,2
7A366666005,Yucca Valley Auto Spa 93-60005,7,San Bernardino,Groundwater / soil contamination,1,2.0,0.0,3
7A366666005,Yucca Valley Auto Spa 93-60005,7,San Bernardino,Spill / overflow,1,2.0,0.0,4
7A366666005,Yucca Valley Auto Spa 93-60005,7,San Bernardino,Effluent exceedance,1,2.0,0.0,5
7A366666032,Lucerne Vly Buswash,7,San Bernardino,Monitoring deficiency,5,2.0,0.0,1
7A366666032,Lucerne Vly Buswash,7,San Bernardino,Reporting / SMR failure,5,2.2,0.0,2
7B361001011,Big Bend Resort,7,San Bernardino,Spill / overflow,3,2.0,0.0,1
7B361002001,River Land Resort,7,San Bernardino,Monitoring deficiency,4,2.0,0.0,1
7B361002001,River Land Resort,7,San Bernardino,Reporting / SMR failure,4,2.5,0.0,2
7B361002001,River Land Resort,7,San Bernardino,Groundwater / soil contamination,2,2.0,0.0,3
7B361011001,Calizona RV Park,7,San Bernardino,Reporting / SMR failure,1,2.0,0.0,1
7B361011001,Calizona RV Park,7,San Bernardino,Permit conditions,1,2.0,0.0,2
7B361247001,Emerald Cove Resort,7,San Bernardino,Spill / overflow,1,2.0,0.0,1
7B361247001,Emerald Cove Resort,7,San Bernardino,Reporting / SMR failure,1,2.0,0.0,2
7B361247001,Emerald Cove Resort,7,San Bernardino,Monitoring deficiency,1,2.0,0.0,3
7B366666048,Gene Pumping Plant,7,San Bernardino,Effluent exceedance,1,2.0,0.0,1
7SSO10535,Coachella Valley Water District CS,7,Riverside,Spill / overflow,4,4.5,111550.0,1
7SSO10535,Coachella Valley Water District CS,7,Riverside,Permit conditions,3,3.67,33808.0,2
7SSO10535,Coachella Valley Water District CS,7,Riverside,Reporting / SMR failure,1,7.0,33808.0,3
7SSO10535,Coachella Valley Water District CS,7,Riverside,Financial / ACL,1,7.0,77742.0,4
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,Spill / overflow,6,1.5,0.0,1
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,Groundwater / soil contamination,3,1.33,0.0,2
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,O&M / operations,3,1.67,0.0,3
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,Permit conditions,2,2.0,0.0,4
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,Reporting / SMR failure,2,2.0,0.0,5
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,Monitoring deficiency,2,1.5,0.0,6
8 302034001,South Coast Shipyard - North,8,Orange,Reporting / SMR failure,3,4.33,1000.0,1
8 302034001,South Coast Shipyard - North,8,Orange,Spill / overflow,2,2.0,0.0,2
8 302034001,South Coast Shipyard - North,8,Orange,Monitoring deficiency,2,3.0,0.0,3
8 302034001,South Coast Shipyard - North,8,Orange,O&M / operations,1,1.0,0.0,4
8 302563N01,Quality Control Litho Products,8,Orange,Permit conditions,2,5.0,0.0,1
8 302629001,Former BFM Energy Productions Corp,8,Orange,Monitoring deficiency,1,1.0,0.0,1
8 302629001,Former BFM Energy Productions Corp,8,Orange,Effluent exceedance,1,1.0,0.0,2
8 302629001,Former BFM Energy Productions Corp,8,Orange,Spill / overflow,1,1.0,0.0,3
8 302821001,"Greenwaste, Laguna Hills",8,Orange,Reporting / SMR failure,1,2.0,0.0,1
8 303067001,"Dewatering,General",8,Orange,Effluent exceedance,1,1.0,0.0,1
8 303067001,"Dewatering,General",8,Orange,Spill / overflow,1,1.0,0.0,2
8 303410001,"GW Cleanup-G.G., Monarch St",8,Orange,Reporting / SMR failure,1,7.0,15000.0,1
8 303619001,Sparks Rains Pit Landfill,8,Orange,Reporting / SMR failure,1,2.0,0.0,1
8 330101001,Beaumont WWTP No. 1,8,Riverside,Effluent exceedance,3,1.0,0.0,1
8 330101001,Beaumont WWTP No. 1,8,Riverside,Reporting / SMR failure,2,1.0,0.0,2
8 330101001,Beaumont WWTP No. 1,8,Riverside,O&M / operations,1,1.0,0.0,3
8 330101001,Beaumont WWTP No. 1,8,Riverside,Monitoring deficiency,1,1.0,0.0,4
8 330112001,EVMWD Regional WWRF,8,Riverside,Financial / ACL,1,7.0,150000.0,1
8 330112001,EVMWD Regional WWRF,8,Riverside,Spill / overflow,1,3.0,0.0,2
8 330112001,EVMWD Regional WWRF,8,Riverside,Effluent exceedance,1,7.0,150000.0,3
8 332282N01,Ernies Auto Repair,8,,Spill / overflow,1,5.0,0.0,1
8 332587N01,"Illegal Dumping, Mead Valley",8,,Spill / overflow,1,7.0,99000.0,1
8 332860001,"Brine Facility,CIW Frontera-Closed",8,San Bernardino,Reporting / SMR failure,1,2.0,0.0,1
8 335263001,Mid Hill Dairy,8,Riverside,Reporting / SMR failure,1,7.0,10000.0,1
8 335467001,"Chino Valley Dairy #3",8,Riverside,Financial / ACL,1,3.0,0.0,1
8 335658001,Chino-Corona Heifers,8,San Bernardino,Reporting / SMR failure,1,2.0,0.0,1
8 33J300157,Val Verde Middle School,8,Riverside,Groundwater / soil contamination,1,2.0,0.0,1
8 33J300157,Val Verde Middle School,8,Riverside,Spill / overflow,1,2.0,0.0,2
8 360112001,Rialto WWRF,8,San Bernardino,Effluent exceedance,4,4.5,10000.0,1
8 360112001,Rialto WWRF,8,San Bernardino,Reporting / SMR failure,2,3.0,0.0,2
8 360112001,Rialto WWRF,8,San Bernardino,Monitoring deficiency,2,3.0,0.0,3
8 360112001,Rialto WWRF,8,San Bernardino,Financial / ACL,1,3.0,0.0,4
8 360112001,Rialto WWRF,8,San Bernardino,Permit conditions,1,3.0,0.0,5
8 360114003,Margaret H Chandler WWRF,8,San Bernardino,Permit conditions,2,5.0,0.0,1
8 360114003,Margaret H Chandler WWRF,8,San Bernardino,Effluent exceedance,2,5.0,0.0,2
8 360114003,Margaret H Chandler WWRF,8,San Bernardino,O&M / operations,1,7.0,150000.0,3
8 360114003,Margaret H Chandler WWRF,8,San Bernardino,Spill / overflow,1,7.0,150000.0,4
8 361066001,Western Hills WWRF,8,San Bernardino,Effluent exceedance,1,5.0,0.0,1
8 361066001,Western Hills WWRF,8,San Bernardino,Permit conditions,1,5.0,0.0,2
8 362285001,One Stop Landscape Supply,8,San Bernardino,Reporting / SMR failure,5,1.2,0.0,1
8 362285001,One Stop Landscape Supply,8,San Bernardino,Monitoring deficiency,1,2.0,0.0,2
8 362285001,One Stop Landscape Supply,8,San Bernardino,O&M / operations,1,1.0,0.0,3
8 362375001,"Colton/San Bernadino STP, RIX",8,San Bernardino,Spill / overflow,1,7.0,40000.0,1
8 362375001,"Colton/San Bernadino STP, RIX",8,San Bernardino,Financial / ACL,1,7.0,40000.0,2
8 362375001,"Colton/San Bernadino STP, RIX",8,San Bernardino,Reporting / SMR failure,1,7.0,40000.0,3
8 362375001,"Colton/San Bernadino STP, RIX",8,San Bernardino,Effluent exceedance,1,7.0,72000.0,4
8 362397001,"Truck/Bin Washing, Fontana",8,San Bernardino,Effluent exceedance,4,1.0,0.0,1
8 362397001,"Truck/Bin Washing, Fontana",8,San Bernardino,Reporting / SMR failure,3,1.0,0.0,2
8 362397001,"Truck/Bin Washing, Fontana",8,San Bernardino,Monitoring deficiency,1,1.0,0.0,3
8 362397001,"Truck/Bin Washing, Fontana",8,San Bernardino,O&M / operations,1,1.0,0.0,4
8 362397001,"Truck/Bin Washing, Fontana",8,San Bernardino,Spill / overflow,1,1.0,0.0,5
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Spill / overflow,5,1.4,0.0,1
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Permit conditions,4,1.25,0.0,2
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Groundwater / soil contamination,3,1.33,0.0,3
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Reporting / SMR failure,2,2.5,0.0,4
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Financial / ACL,1,3.0,0.0,5
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,O&M / operations,1,1.0,0.0,6
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Monitoring deficiency,1,1.0,0.0,7
8 365489001,Stueve Gold Dairy,8,San Bernardino,Reporting / SMR failure,1,2.0,0.0,1
8 365514001,Del Amo Dairy,8,San Bernardino,Spill / overflow,1,7.0,4700.0,1
8 365514001,Del Amo Dairy,8,San Bernardino,Reporting / SMR failure,1,7.0,4700.0,2
8 365807001,"Minaberry Dairy #1",8,San Bernardino,Spill / overflow,1,7.0,10000.0,1
8 365831001,John Dominguez Calves,8,San Bernardino,Reporting / SMR failure,1,2.0,0.0,1
8 365856001,Gorzeman Heifer Ranch - Euclid,8,San Bernardino,Reporting / SMR failure,1,7.0,12355.0,1
8 365856001,Gorzeman Heifer Ranch - Euclid,8,San Bernardino,Spill / overflow,1,7.0,12355.0,2
8 365877001,MRD Dairy,8,San Bernardino,Reporting / SMR failure,1,2.0,0.0,1
8 36SM00036,Rancho Cucamonga MS4,8,,Permit conditions,1,3.0,0.0,1
9 000000012,San Onofre Sanitary Landfill,9,San Diego,Permit conditions,4,3.25,0.0,1
9 000000012,San Onofre Sanitary Landfill,9,San Diego,Monitoring deficiency,3,2.33,0.0,2
9 000000012,San Onofre Sanitary Landfill,9,San Diego,Reporting / SMR failure,3,2.33,0.0,3
9 000000012,San Onofre Sanitary Landfill,9,San Diego,Groundwater / soil contamination,1,2.0,0.0,4
9 000000012,San Onofre Sanitary Landfill,9,San Diego,Spill / overflow,1,3.0,0.0,5
9 000000012,San Onofre Sanitary Landfill,9,San Diego,Effluent exceedance,1,2.0,0.0,6
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,Reporting / SMR failure,7,2.43,0.0,1
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,Permit conditions,7,3.0,0.0,2
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,Monitoring deficiency,5,2.2,0.0,3
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,Spill / overflow,5,2.8,0.0,4
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,Groundwater / soil contamination,2,2.0,0.0,5
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,O&M / operations,1,3.0,0.0,6
9 000000013,Las Pulgas Sanitary Landfill,9,San Diego,Effluent exceedance,1,2.0,0.0,7
9 000000014,Harbison Canyon Estates,9,San Diego,Reporting / SMR failure,1,1.0,0.0,1
9 000000024,Fallbrook Plant,9,San Diego,Reporting / SMR failure,3,5.33,450.0,1
9 000000024,Fallbrook Plant,9,San Diego,Financial / ACL,1,7.0,250.0,2
9 000000024,Fallbrook Plant,9,San Diego,Monitoring deficiency,1,7.0,200.0,3
9 000000036,Oak Tree Ranch Private Residential Community OWTS,9,San Diego,Effluent exceedance,4,2.0,0.0,1
9 000000036,Oak Tree Ranch Private Residential Community OWTS,9,San Diego,Reporting / SMR failure,4,3.25,344.0,2
9 000000036,Oak Tree Ranch Private Residential Community OWTS,9,San Diego,Monitoring deficiency,2,2.0,0.0,3
9 000000036,Oak Tree Ranch Private Residential Community OWTS,9,San Diego,Financial / ACL,1,7.0,344.0,4
9 000000036,Oak Tree Ranch Private Residential Community OWTS,9,San Diego,Spill / overflow,1,2.0,0.0,5
9 000000082,"Oak Crest Mobile Estates, Inc",9,,Reporting / SMR failure,2,2.5,0.0,1
9 000000082,"Oak Crest Mobile Estates, Inc",9,,Monitoring deficiency,1,3.0,0.0,2
9 000000082,"Oak Crest Mobile Estates, Inc",9,,Effluent exceedance,1,3.0,0.0,3
9 000000082,"Oak Crest Mobile Estates, Inc",9,,Spill / overflow,1,3.0,0.0,4
9 000000082,"Oak Crest Mobile Estates, Inc",9,,Permit conditions,1,3.0,0.0,5
